挂,[guà] to hang or suspend (from a hook etc); to hang up (the phone); to hang (computing); to be worried or concerned; to make a phone call (dialect); to register or record; to hitch; classifier for sets or clusters of objects; (slang) to kill; to die; to be finished; to fail (an exam); 
春,[Chūn] surname Chun; [chūn] spring (time); gay; joyful; youthful; love; lust; life; 
送,[sòng] to deliver; to carry; to give (as a present); to present (with); to see off; to send; 
是,[shì] is; are; am; yes; to be; 
有,[yǒu] to have; there is; there are; to exist; to be; 
木,[Mù] surname Mu; [mù] tree; wood; coffin; wooden; simple; numb; one of the eight ancient musical instruments 八音[ba1 yin1]; 
进,[jìn] to advance; to enter; to come (or go) into; to receive or admit; to eat or drink; to submit or present; (used after a verb) into, in; to score a goal; 
束,[Shù] surname Shu; [shù] to bind; bunch; bundle; classifier for bunches, bundles, beams of light etc; to control; 
还,[Huán] surname Huan; [hái] still; still in progress; still more; yet; even more; in addition; fairly; passably (good); as early as; even; also; else; [huán] to pay back; to return; 
果,[guǒ] fruit; result; resolute; indeed; if really; 
走,[zǒu] to walk; to go; to run; to move (of vehicle); to visit; to leave; to go away; to die (euph.); from; through; away (in compound verbs, such as 撤走[che4 zou3]); to change (shape, form, meaning); 
树,[shù] tree; CL:棵[ke1]; to cultivate; to set up; 
谢,[Xiè] surname Xie; [xiè] to thank; to apologize; to wither (of flowers, leaves etc); to decline; 
没,[méi] (negative prefix for verbs); have not; not; [mò] drowned; to end; to die; to inundate; 
说,[shuì] to persuade; [shuō] to speak; to say; to explain; to scold; to tell off; a theory (usually in compounds such as 日心说 heliocentric theory); 
洞,[dòng] cave; hole; zero (unambiguous spoken form when spelling out numbers); CL:個|个[ge4]; 
满,[Mǎn] Manchu ethnic group; [mǎn] to fill; full; filled; packed; fully; completely; quite; to reach the limit; to satisfy; satisfied; contented; 
熊,[Xióng] surname Xiong; [xióng] bear; to scold; to rebuke; brilliant light; to shine brightly; 
爷,[yé] grandpa; old gentleman; 
许,[Xǔ] surname Xu; [xǔ] to allow; to permit; to promise; to praise; somewhat; perhaps; 
物,[wù] thing; object; matter; abbr. for physics 物理; 
的,[de] of; ~'s (possessive particle); (used after an attribute); (used to form a nominal expression); (used at the end of a declarative sentence for emphasis); [dī] see 的士[di1 shi4]; [dí] really and truly; [dì] aim; clear; 
着,[zhāo] (chess) move; trick; all right!; (dialect) to add; [zháo] to touch; to come in contact with; to feel; to be affected by; to catch fire; to fall asleep; to burn; [zhe] aspect particle indicating action in progress; [zhuó] to wear (clothes); to contact; to use; to apply; 
砍,[kǎn] to chop; to cut down; to throw sth at sb; 
花,[Huā] surname Hua; [huā] flower; blossom; CL:朵[duo3],支[zhi1],束[shu4],把[ba3],盆[pen2],簇[cu4]; fancy pattern; florid; to spend (money, time); 
秋,[Qiū] surname Qiu; [qiū] autumn; fall; harvest time; a swing; 
舍,[Shè] surname She; [shè] residence; 
站,[zhàn] station; to stand; to halt; to stop; branch of a company or organization; website; 
给,[gěi] to; for; for the benefit of; to give; to allow; to do sth (for sb); (passive particle); [jǐ] to supply; to provide; 
绿,[lù:] green; 
美,[Měi] the Americas; abbr. for 美洲[Mei3 zhou1]; USA; abbr. for 美國|美国[Mei3 guo2]; [měi] beautiful; very satisfactory; good; to be pleased with oneself; 
鸟,[diǎo] variant of 屌[diao3]; penis; [niǎo] bird; CL:隻|只[zhi1],群[qun2]; (dialect) to pay attention to; (intensifier) damned; goddam; 
绿叶,[lù: yè] actor playing a supporting role; 
秋天,[qiū tiān] autumn; CL:個|个[ge4]; 
鲜花,[xiān huā] fresh flowers; CL:朵[duo3]; 
砍树,[kǎn shù] to chop wood; to chop down trees; 
爷爷,[yé ye] (coll.) father's father; paternal grandfather; CL:個|个[ge4]; 
许多,[xǔ duō] many; a lot of; much; 
没有,[méi yǒu] haven't; hasn't; doesn't exist; to not have; to not be; 
树林,[Shù lín] Shulin city in New Taipei City 新北市[Xin1 bei3 shi4], Taiwan; [shù lín] woods; grove; forest; 
果实,[guǒ shí] fruit; gains; 
走进,[zǒu jìn] to enter; 
一家,[yī jiā] the whole family; the same family; the family ... (when preceded by a family name); group; 
还是,[hái shi] or; still; nevertheless; had better; 
木头,[mù tou] slow-witted; blockhead; log (of wood, timber etc); CL:塊|块[kuai4],根[gen1]; 
美丽,[měi lì] beautiful; 
送给,[sòng gěi] to send; to give as a present; 
房子,[fáng zi] house; building (single- or two-story); apartment; room; CL:棟|栋[dong4],幢[zhuang4],座[zuo4],套[tao4]; 
开满,[kāi mǎn] to bloom abundantly; 
山洞,[shān dòng] cavern; cave; 
长满,[zhǎng mǎn] to grow all over; 
夏天,[xià tiān] summer; CL:個|个[ge4]; 
动物,[dòng wù] animal; CL:隻|只[zhi1],群[qun2],個|个[ge4]; 
他们,[tā men] they; 
冬天,[dōng tiān] winter; CL:個|个[ge4]; 
春天,[chūn tiān] spring (season); CL:個|个[ge4]; 
,
高高兴兴,[gāo gāo xìng xìng] cheerful and optimistic; in a good mood; gaily; 
非常感谢,[fēi cháng gǎn xiè] extremely grateful; very thankful; 
