集,[jí] to gather; to collect; collected works; classifier for sections of a TV series etc: episode; 
心,[xīn] heart; mind; intention; center; core; CL:顆|颗[ke1],個|个[ge4]; 
打,[dá] dozen (loanword); [dǎ] to beat; to strike; to hit; to break; to type; to mix up; to build; to fight; to fetch; to make; to tie up; to issue; to shoot; to calculate; to play (a game); since; from; 
找,[zhǎo] to try to find; to look for; to call on sb; to find; to seek; to return; to give change; 
捧,[pěng] to clasp; to cup the hands; to hold up with both hands; to offer (esp. in cupped hands); to praise; to flatter; 
播,[bō] to sow; to scatter; to spread; to broadcast; Taiwan pr. [bo4]; 
无,[wú] not to have; no; none; not; to lack; un-; -less; 
星,[xīng] star; satellite; small amount; 
是,[shì] is; are; am; yes; to be; 
间,[jiān] between; among; within a definite time or space; room; section of a room or lateral space between two pairs of pillars; classifier for rooms; [jiàn] gap; to separate; to thin out (seedlings); to sow discontent; 
曾,[Zēng] surname Zeng; [céng] once; already; ever (in the past); former; previously; (past tense marker used before verb or clause); [zēng] great-grand (father, child etc); 
月,[yuè] moon; month; monthly; CL:個|个[ge4],輪|轮[lun2]; 
有,[yǒu] to have; there is; there are; to exist; to be; 
样,[yàng] manner; pattern; way; appearance; shape; CL:個|个[ge4]; 
格,[gé] square; frame; rule; (legal) case; style; character; standard; pattern; (classical) to obstruct; to hinder; (classical) to arrive; to come; (classical) to investigate; to study exhaustively; 
死,[sǐ] to die; impassable; uncrossable; inflexible; rigid; extremely; damned; 
没,[méi] (negative prefix for verbs); have not; not; [mò] drowned; to end; to die; to inundate; 
法,[Fǎ] France; French; abbr. for 法國|法国[Fa3 guo2]; Taiwan pr. [Fa4]; [fǎ] law; method; way; Buddhist teaching; Legalist; 
活,[huó] to live; alive; living; work; workmanship; 
涂,[tú] to apply (paint etc); to smear; to daub; to blot out; to scribble; to scrawl; (literary) mud; street; [Tú] surname Tu; [tú] variant of 途[tu2]; 
爸,[bà] father; dad; pa; papa; 
独,[dú] alone; independent; single; sole; only; 
理,[lǐ] texture; grain (of wood); inner essence; intrinsic order; reason; logic; truth; science; natural science (esp. physics); to manage; to pay attention to; to run (affairs); to handle; to put in order; to tidy up; 
生,[shēng] to be born; to give birth; life; to grow; raw; uncooked; student; 
电,[diàn] electric; electricity; electrical; 
里,[lǐ] variant of 裡|里[li3]; [lǐ] lining; interior; inside; internal; also written 裏|里[li3]; [Lǐ] Li (surname); [lǐ] li (Chinese mile); 500 meters (modern); home; hometown; village; neighborhood; administrative unit; 
痴,[chī] imbecile; sentimental; stupid; foolish; silly; 
白,[Bái] surname Bai; [bái] white; snowy; pure; bright; empty; blank; plain; clear; to make clear; in vain; gratuitous; free of charge; reactionary; anti-communist; funeral; to stare coldly; to write wrong character; to state; to explain; vernacular; spoken lines in opera; 
的,[de] of; ~'s (possessive particle); (used after an attribute); (used to form a nominal expression); (used at the end of a declarative sentence for emphasis); [dī] see 的士[di1 shi4]; [dí] really and truly; [dì] aim; clear; 
着,[zhāo] (chess) move; trick; all right!; (dialect) to add; [zháo] to touch; to come in contact with; to feel; to be affected by; to catch fire; to fall asleep; to burn; [zhe] aspect particle indicating action in progress; [zhuó] to wear (clothes); to contact; to use; to apply; 
社,[shè] society; group; club; agency; (old) god of the land; 
糊,[hú] muddled; paste; scorched; [hù] paste; cream; 
经,[Jīng] surname Jing; [jīng] classics; sacred book; scripture; to pass through; to undergo; to bear; to endure; warp (textile); longitude; menstruation; channel (TCM); abbr. for economics 經濟|经济[jing1 ji4]; 
美,[Měi] the Americas; abbr. for 美洲[Mei3 zhou1]; USA; abbr. for 美國|美国[Mei3 guo2]; [měi] beautiful; very satisfactory; good; to be pleased with oneself; 
老,[lǎo] prefix used before the surname of a person or a numeral indicating the order of birth of the children in a family or to indicate affection or familiarity; old (of people); venerable (person); experienced; of long standing; always; all the time; of the past; very; outdated; (of meat etc) tough; 
而,[ér] and; as well as; and so; but (not); yet (not); (indicates causal relation); (indicates change of state); (indicates contrast); 
自,[zì] from; self; oneself; since; 
般,[bān] sort; kind; class; way; manner; [pán] see 般樂|般乐[pan2 le4]; 
色,[sè] color; CL:種|种[zhong3]; look; appearance; sex; [shǎi] color; dice; 
观,[Guàn] surname Guan; [guān] to look at; to watch; to observe; to behold; to advise; concept; point of view; outlook; [guàn] Taoist monastery; palace gate watchtower; platform; 
视,[shì] variant of 視|视[shi4]; variant of 示[shi4]; [shì] old variant of 視|视[shi4]; [shì] to look at; to regard; to inspect; 
解,[Xiè] surname Xie; [jiě] to divide; to break up; to split; to separate; to dissolve; to solve; to melt; to remove; to untie; to loosen; to open; to emancipate; to explain; to understand; to know; a solution; a dissection; [jiè] to transport under guard; [xiè] acrobatic display (esp. on horseback) (old); variant of 懈[xie4] and 邂[xie4] (old); 
诚,[chéng] honest; sincere; true; 
足,[jù] excessive; [zú] foot; to be sufficient; ample; 
还,[Huán] surname Huan; [hái] still; still in progress; still more; yet; even more; in addition; fairly; passably (good); as early as; even; also; else; [huán] to pay back; to return; 
酷,[kù] ruthless; strong (e.g. of wine); (of sb or sth) cool (loanword); 
出头,[chū tóu] to get out of a predicament; to stick out; to take the initiative; remaining odd fraction after a division; a little more than; 
独白,[dú bái] stage monologue; soliloquy; 
找到,[zhǎo dào] to find; 
理解,[lǐ jiě] to comprehend; to understand; comprehension; understanding; 
学业,[xué yè] studies; schoolwork; 
生活,[shēng huó] life; activity; to live; livelihood; 
出色,[chū sè] remarkable; outstanding; 
播出,[bō chū] to broadcast; to put out TV programs; 
高中,[gāo zhōng] senior high school; abbr. for 高級中學|高级中学[gao1 ji2 zhong1 xue2]; [gāo zhòng] congrats! (on passing an exam); 
无法,[wú fǎ] unable; incapable; 
白痴,[bái chī] idiocy; idiot; 
完美,[wán měi] perfect; perfection; perfectly; 
一样,[yī yàng] same; like; equal to; the same as; just like; 
风格,[fēng gé] style; 
社交,[shè jiāo] interaction; social contact; 
是否,[shì fǒu] whether (or not); if; is or isn't; 
众多,[zhòng duō] numerous; 
曾经,[céng jīng] once; already; former; previously; ever; (past tense marker used before verb or clause); 
中的,[zhòng dì] to hit the target; to hit the nail on the head; 
老妈,[lǎo mā] mother; mom; 
老爸,[lǎo bà] father; dad; 
十足,[shí zú] ample; complete; hundred percent; a pure shade (of some color); 
帅哥,[shuài gē] handsome guy; lady-killer; handsome (form of address); 
自己,[zì jǐ] oneself; one's own; 
冷酷,[lěng kù] grim; unfeeling; callous; 
年间,[nián jiān] in the years of; during those years; period (of dynasty or decade); 
死党,[sǐ dǎng] best friends; inseparable sidekick; diehard followers; 
观众,[guān zhòng] spectators; audience; visitors (to an exhibition etc); 
女孩,[nǔ: hái] girl; lass; 
没有,[méi yǒu] haven't; hasn't; doesn't exist; to not have; to not be; 
却是,[què shì] nevertheless; actually; the fact is ...; 
诚实,[chéng shí] honest; honesty; honorable; truthful; 
仅仅,[jǐn jǐn] barely; only; merely; only (this and nothing more); 
变化,[biàn huà] change; variation; to change; to vary; CL:個|个[ge4]; 
打动,[dǎ dòng] to move (to pity); arousing (sympathy); touching; 
开始,[kāi shǐ] to begin; beginning; to start; initial; CL:個|个[ge4]; 
电视剧,[diàn shì jù] TV play; soap opera; CL:部[bu4]; 
是不是,[shì bù shì] is or isn't; yes or no; whether or not; 
书呆子,[shū dāi zi] bookworm; pedant; bookish fool; 
一塌糊涂,[yī tā hú tu] muddled and completely collapsing (idiom); in an awful condition; complete shambles; a total mess; 
众星捧月,[zhòng xīng pěng yuè] lit. all the stars cup themselves around the moon (idiom, from Analects); fig. to view sb as core figure; to group around a revered leader; to revolve around sb; 
亲密无间,[qīn mì wú jiān] close relation, no gap (idiom); intimate and nothing can come between; 
